Type,Anal.,Sample Name,Sample ID,Treatment,Origin,OriginC,Cal. Curve,Manual Dilution,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Mean Area,Conc.,Mean Conc.,Result,NPOC_ppm,TN_ppm,SD Area,SD Conc,Vial,Excluded,Inj. Vol.
Unknown,NPOC/TN,tube15,MI1_Di_E,MI1_Di_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:01,1,3,TN,17.03,16.96,0.6223,0.62,NPOC:9.016 TN:0.6200,9.016,0.62,0.05859,0.00198,11,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:07,1,1,NPOC,202.2,202.7,13.59,13.62,NPOC:13.62 TN:0.6154,13.62,0.6154,0.4041,0.0258,12,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:11,1,2,NPOC,202.9,202.7,13.64,13.62,NPOC:13.62 TN:0.6154,13.62,0.6154,0.4041,0.0258,12,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:15,1,3,NPOC,202.9,202.7,13.64,13.62,NPOC:13.62 TN:0.6154,13.62,0.6154,0.4041,0.0258,12,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:07,1,1,TN,16.83,16.83,0.6155,0.6154,NPOC:13.62 TN:0.6154,13.62,0.6154,0.145,0.0049,12,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:11,1,2,TN,16.97,16.83,0.6203,0.6154,NPOC:13.62 TN:0.6154,13.62,0.6154,0.145,0.0049,12,0,150
Unknown,NPOC/TN,tube16,MI1_Di_D,MI1_Di_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:15,1,3,TN,16.68,16.83,0.6105,0.6154,NPOC:13.62 TN:0.6154,13.62,0.6154,0.145,0.0049,12,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:20,1,1,NPOC,92.03,91.56,"6,557","6,527",NPOC:6.527 TN:0.7351,6.527,0.7351,0.5672,0.03621,13,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:24,1,2,NPOC,90.93,91.56,"6,487","6,527",NPOC:6.527 TN:0.7351,6.527,0.7351,0.5672,0.03621,13,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:27,1,3,NPOC,91.72,91.56,"6,538","6,527",NPOC:6.527 TN:0.7351,6.527,0.7351,0.5672,0.03621,13,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:20,1,1,TN,20.45,20.37,0.7378,0.7351,NPOC:6.527 TN:0.7351,6.527,0.7351,0.3568,0.01205,13,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:24,1,2,TN,19.98,20.37,0.722,0.7351,NPOC:6.527 TN:0.7351,6.527,0.7351,0.3568,0.01205,13,0,150
Unknown,NPOC/TN,tube17,MI2_rW_0.2um,MI2_rW_0.2um,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:27,1,3,TN,20.68,20.37,0.7456,0.7351,NPOC:6.527 TN:0.7351,6.527,0.7351,0.3568,0.01205,13,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:34,1,1,NPOC,190.2,191,12.83,12.88,NPOC:12.88 TN:0.6125,12.88,0.6125,0.8505,0.0543,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:37,1,2,NPOC,191,191,12.88,12.88,NPOC:12.88 TN:0.6125,12.88,0.6125,0.8505,0.0543,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:43,1,3,NPOC,191.9,191,12.93,12.88,NPOC:12.88 TN:0.6125,12.88,0.6125,0.8505,0.0543,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:34,1,1,TN,15.75,16.74,0.579,0.6125,NPOC:12.88 TN:0.6125,12.88,0.6125,"1,016",0.03432,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:37,1,2,TN,16.69,16.74,0.6108,0.6125,NPOC:12.88 TN:0.6125,12.88,0.6125,"1,016",0.03432,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:43,1,3,TN,17.78,16.74,0.6476,0.6125,NPOC:12.88 TN:0.6125,12.88,0.6125,"1,016",0.03432,14,0,150
Unknown,NPOC/TN,tube18,MI1_Con_C,MI1_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:46,1,4,TN,0,16.74,0.04694,0.6125,NPOC:12.88 TN:0.6125,12.88,0.6125,"1,016",0.03432,14,1,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:52,1,1,NPOC,201.7,202.2,13.56,13.59,NPOC:13.59 TN:0.6224,13.59,0.6224,0.5508,0.03516,15,0,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 16:56,1,2,NPOC,202.2,202.2,13.59,13.59,NPOC:13.59 TN:0.6224,13.59,0.6224,0.5508,0.03516,15,0,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:00,1,3,NPOC,202.8,202.2,13.63,13.59,NPOC:13.59 TN:0.6224,13.59,0.6224,0.5508,0.03516,15,0,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:52,1,1,TN,16.52,17.03,0.6051,0.6224,NPOC:13.59 TN:0.6224,13.59,0.6224,0.4486,0.01516,15,0,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 16:56,1,2,TN,17.23,17.03,0.629,0.6224,NPOC:13.59 TN:0.6224,13.59,0.6224,0.4486,0.01516,15,0,150
Unknown,NPOC/TN,tube19,MI1_Con_E,MI1_Con_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:00,1,3,TN,17.35,17.03,0.6331,0.6224,NPOC:13.59 TN:0.6224,13.59,0.6224,0.4486,0.01516,15,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:06,1,1,NPOC,263.9,263.6,17.53,17.51,NPOC:17.51 TN:0.6212,17.51,0.6212,0.6083,0.03884,16,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:09,1,2,NPOC,262.9,263.6,17.47,17.51,NPOC:17.51 TN:0.6212,17.51,0.6212,0.6083,0.03884,16,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:13,1,3,NPOC,264,263.6,17.54,17.51,NPOC:17.51 TN:0.6212,17.51,0.6212,0.6083,0.03884,16,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:06,1,1,TN,16.89,17,0.6176,0.6212,NPOC:17.51 TN:0.6212,17.51,0.6212,0.1935,0.00654,16,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:09,1,2,TN,16.88,17,0.6172,0.6212,NPOC:17.51 TN:0.6212,17.51,0.6212,0.1935,0.00654,16,0,150
Unknown,NPOC/TN,tube20,MI1_Con_D,MI1_Con_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:13,1,3,TN,17.22,17,0.6287,0.6212,NPOC:17.51 TN:0.6212,17.51,0.6212,0.1935,0.00654,16,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:19,1,1,NPOC,180.4,179.9,12.2,12.17,NPOC:12.17 TN:0.8404,12.17,0.8404,0.611,0.03901,17,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:23,1,2,NPOC,180,179.9,12.17,12.17,NPOC:12.17 TN:0.8404,12.17,0.8404,0.611,0.03901,17,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:27,1,3,NPOC,179.2,179.9,12.12,12.17,NPOC:12.17 TN:0.8404,12.17,0.8404,0.611,0.03901,17,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:19,1,1,TN,23.39,23.49,0.8372,0.8404,NPOC:12.17 TN:0.8404,12.17,0.8404,0.185,0.00625,17,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:23,1,2,TN,23.7,23.49,0.8476,0.8404,NPOC:12.17 TN:0.8404,12.17,0.8404,0.185,0.00625,17,0,150
Unknown,NPOC/TN,tube21,MI1_Add_C,MI1_Add_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:27,1,3,TN,23.37,23.49,0.8365,0.8404,NPOC:12.17 TN:0.8404,12.17,0.8404,0.185,0.00625,17,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:33,1,1,NPOC,193.1,194,13.01,13.07,NPOC:13.07 TN:0.8810,13.07,0.881,0.8544,0.05455,18,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:36,1,2,NPOC,194.1,194,13.07,13.07,NPOC:13.07 TN:0.8810,13.07,0.881,0.8544,0.05455,18,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:40,1,3,NPOC,194.8,194,13.12,13.07,NPOC:13.07 TN:0.8810,13.07,0.881,0.8544,0.05455,18,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:33,1,1,TN,24.86,24.69,0.8868,0.881,NPOC:13.07 TN:0.8810,13.07,0.881,0.1656,0.0056,18,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:36,1,2,TN,24.53,24.69,0.8757,0.881,NPOC:13.07 TN:0.8810,13.07,0.881,0.1656,0.0056,18,0,150
Unknown,NPOC/TN,tube22,MI1_Add_E,MI1_Add_E,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:40,1,3,TN,24.67,24.69,0.8804,0.881,NPOC:13.07 TN:0.8810,13.07,0.881,0.1656,0.0056,18,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:46,1,1,NPOC,239.2,239.1,15.95,15.95,NPOC:15.95 TN:0.8868,15.95,0.8868,0.3215,0.02052,19,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:50,1,2,NPOC,238.7,239.1,15.92,15.95,NPOC:15.95 TN:0.8868,15.95,0.8868,0.3215,0.02052,19,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 17:54,1,3,NPOC,239.3,239.1,15.96,15.95,NPOC:15.95 TN:0.8868,15.95,0.8868,0.3215,0.02052,19,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:46,1,1,TN,24.84,24.86,0.8861,0.8868,NPOC:15.95 TN:0.8868,15.95,0.8868,0.06245,0.00211,19,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:50,1,2,TN,24.81,24.86,0.8851,0.8868,NPOC:15.95 TN:0.8868,15.95,0.8868,0.06245,0.00211,19,0,150
Unknown,NPOC/TN,tube23,MI1_Add_D,MI1_Add_D,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 17:54,1,3,TN,24.93,24.86,0.8892,0.8868,NPOC:15.95 TN:0.8868,15.95,0.8868,0.06245,0.00211,19,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:00,1,1,NPOC,58.15,57.01,"4,394","4,322",NPOC:4.322 TN:0.5840,4.322,0.584,0.9958,0.06358,20,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:03,1,2,NPOC,56.57,57.01,"4,293","4,322",NPOC:4.322 TN:0.5840,4.322,0.584,0.9958,0.06358,20,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:07,1,3,NPOC,56.31,57.01,"4,277","4,322",NPOC:4.322 TN:0.5840,4.322,0.584,0.9958,0.06358,20,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:00,1,1,TN,16.03,15.9,0.5885,0.584,NPOC:4.322 TN:0.5840,4.322,0.584,0.135,0.00456,20,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:03,1,2,TN,15.76,15.9,0.5794,0.584,NPOC:4.322 TN:0.5840,4.322,0.584,0.135,0.00456,20,0,150
Unknown,NPOC/TN,tuube24,MI1_rw_fridge,MI1_rw_fridge,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:07,1,3,TN,15.9,15.9,0.5841,0.584,NPOC:4.322 TN:0.5840,4.322,0.584,0.135,0.00456,20,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:13,1,1,NPOC,133.5,134.2,"9,205","9,250",NPOC:9.250 TN:0.6616,9.25,0.6616,0.8888,0.05675,21,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:17,1,2,NPOC,135.2,134.2,"9,314","9,250",NPOC:9.250 TN:0.6616,9.25,0.6616,0.8888,0.05675,21,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:20,1,3,NPOC,133.9,134.2,"9,231","9,250",NPOC:9.250 TN:0.6616,9.25,0.6616,0.8888,0.05675,21,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:13,1,1,TN,18.19,18.19,0.6615,0.6616,NPOC:9.250 TN:0.6616,9.25,0.6616,0.05508,0.00186,21,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:17,1,2,TN,18.25,18.19,0.6635,0.6616,NPOC:9.250 TN:0.6616,9.25,0.6616,0.05508,0.00186,21,0,150
Unknown,NPOC/TN,tube25,MI2_Di_C,MI2_Di_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:20,1,3,TN,18.14,18.19,0.6598,0.6616,NPOC:9.250 TN:0.6616,9.25,0.6616,0.05508,0.00186,21,0,150
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:26,1,1,NPOC,195.5,196.7,13.16,13.24,NPOC:13.24 TN:0.5918,13.24,0.5918,"1,258",0.08034,22,0,150
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:30,1,2,NPOC,198,196.7,13.32,13.24,NPOC:13.24 TN:0.5918,13.24,0.5918,"1,258",0.08034,22,0,150
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\NPOC_2-50ppm_9ml_150ul_CB.2022_08_31_20_26_13.cal,1,2022-09-08 18:34,1,3,NPOC,196.5,196.7,13.23,13.24,NPOC:13.24 TN:0.5918,13.24,0.5918,"1,258",0.08034,22,0,150
Unknown,NPOC/TN,tube26,MI2_Con_C,MI2_Con_C,,C:\TOC-L\Methods\NPOC-TN_9ml_CB_150ulinj_220831.met,C:\TOC-L\CalCurves\TN_0.2-5ppm_9ml_150ul_CB.2022_08_31_21_55_41.cal,1,2022-09-08 18:26,1,1,TN,15.82,16.13,0.5814,0.5918,NPOC:13.24 TN:0.5918,13.24,0.5918,0.2663,0.009,22,0,150
